CASEID,YEAR,ID,VERSION,COMPWT,SEX,AGE,RACE,SRCBELT,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,WEBTV,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
41185,2002, 252,2,1.12000000000000011e+00,2,39,3,1, 2, 2, 0,0,0,0,0, 0,12,29.0,12, 9,0,2,0,2, -1,-1,0, -1,-1
41186,2002, 253,4,1.12000000000000011e+00,2,46,1,1, 2, 2, 0,0,0,0,0, 0,13,41.6,12, 0,0,1,0,0,  4, 0,1,  8, 0
41187,2002, 254,5,1.66999999999999993e+00,2,45,1,1, 2, 2, 0,0,0,0,0, 0, 9,38.2,98,11,0,2,0,2, -1,-1,0, -1,-1
41188,2002, 255,6,5.60000000000000053e-01,2,28,1,1,13, 2, 0,0,0,0,0, 0,16,34.4,12,12,0,2,0,2, -1,-1,0, -1,-1
41189,2002, 256,2,1.12000000000000011e+00,1,42,1,1, 2, 2, 0,0,0,0,0, 0,14,50.7,12,12,0,1,0,0,  5, 0,2, -1,-1
41190,2002, 257,3,5.60000000000000053e-01,2,25,1,1, 4, 4, 0,0,0,0,0, 0,16,81.0, 9, 9,0,1,0,0,  4, 0,1,  4, 0
41191,2002, 258,6,5.60000000000000053e-01,2,30,2,1, 1, 1,11,0,0,0,0, 0,11,21.2, 9, 9,0,2,0,2, -1,-1,0, -1,-1
41192,2002, 259,1,1.12000000000000011e+00,2,53,2,1, 1, 1,14,0,0,0,0, 0,14,33.1,10,10,0,1,0,0,  0, 0,1,  0,15
41193,2002, 260,2,5.60000000000000053e-01,2,25,2,1, 1, 1,10,0,0,0,0, 0,14,37.7, 9, 7,0,1,0,0,  3, 0,1,  1, 0
41194,2002, 261,3,5.60000000000000053e-01,2,32,2,1, 4, 1,18,0,0,0,0, 0,15,33.6,11, 5,0,1,0,0,  0, 0,1,  1,30
41195,2002, 262,4,1.12000000000000011e+00,1,41,2,1, 1, 1,18,0,0,0,0, 0,12,21.2, 3, 0,0,2,0,2, -1,-1,0, -1,-1
41196,2002, 263,5,5.60000000000000053e-01,2,26,2,1, 1, 1,60,0,0,0,0, 0,12,53.7, 5, 1,0,1,0,0,  5, 0,1,  1, 0
41197,2002, 264,5,5.60000000000000053e-01,2,68,1,3, 1, 2, 0,0,0,0,0, 0, 5,-1.0, 9, 0,0,2,0,2, -1,-1,0, -1,-1
41198,2002, 265,6,5.60000000000000053e-01,1,43,2,3, 1, 1,18,0,0,0,0, 0,14,83.7,12,12,0,1,0,0,  5, 0,1, 60, 0
41199,2002, 266,1,5.60000000000000053e-01,2,35,2,3,11, 4, 0,0,0,0,0, 0,13,28.4,10, 0,0,1,0,0,  0,20,1,  1, 0
41200,2002, 267,2,5.60000000000000053e-01,2,26,1,3, 2, 2, 0,0,0,0,0, 0,16,36.5, 7, 0,0,2,0,2, -1,-1,0, -1,-1
41201,2002, 268,3,5.60000000000000053e-01,2,24,2,3, 4, 4, 0,0,0,0,0, 0,11,33.1, 3, 0,0,2,0,2, -1,-1,0, -1,-1
41202,2002, 269,4,1.12000000000000011e+00,2,48,2,3, 1, 1,18,0,0,0,0, 0,14,29.2, 4, 0,0,1,0,0,  3, 0,2, -1,-1
41203,2002, 270,5,5.60000000000000053e-01,2,72,2,3, 2, 1,18,0,0,0,0, 0,11,27.5,13, 0,0,2,0,2, -1,-1,0, -1,-1
41204,2002, 271,6,5.60000000000000053e-01,2,31,2,3, 4, 2, 0,0,0,0,0, 0,12,48.9, 9, 0,0,1,0,0,  0, 0,1,  4, 0
41205,2002, 272,1,5.60000000000000053e-01,2,25,2,3, 1, 1,18,0,0,0,0, 0,11,29.4, 3, 3,0,1,0,0,  0, 0,2, -1,-1
41206,2002, 273,2,2.79000000000000004e+00,2,23,1,3, 2, 2, 0,0,0,0,0, 0,16,57.1,12,10,0,1,0,0,  2, 0,1,  2, 0
41207,2002, 274,5,1.12000000000000011e+00,1,58,1,3, 2, 2, 0,0,0,0,0, 0,16,63.5,12,12,0,1,0,0,  3, 0,1,  0, 2
41208,2002, 275,4,1.12000000000000011e+00,2,63,1,3, 2, 2, 0,0,0,0,0, 0,13,33.1,12,12,0,2,0,1,  0, 0,2, -1,-1
41209,2002, 276,3,2.22999999999999998e+00,2,56,1,3, 1, 1,31,0,0,0,0, 0,18,85.1,12,12,0,1,0,0,  6, 0,1,  2, 0
41210,2002, 277,4,1.12000000000000011e+00,2,72,1,3, 2, 2, 0,0,0,0,0, 0,15,-1.0,12,99,0,1,0,0,  0, 0,2, -1,-1
41211,2002, 278,5,5.60000000000000053e-01,1,26,1,3, 2, 2, 0,0,0,0,0, 0,16,80.3,12,12,0,1,0,0,  2, 0,1,  2, 0
41212,2002, 279,1,5.60000000000000053e-01,1,61,1,3, 2, 2, 0,0,0,0,0, 0,16,60.6,12,12,0,1,0,0,  0, 0,2, -1,-1
41213,2002, 280,3,5.60000000000000053e-01,1,62,1,3, 4, 1,38,0,0,0,0, 0,11,63.5,12,12,0,1,0,0,  0, 5,1,  0,10
41214,2002, 281,2,2.79000000000000004e+00,2,43,1,3, 1, 1,32,0,0,0,0, 0,12,63.5,12,12,0,1,0,0,  0,10,1,  0,30
41215,2002, 282,3,1.12000000000000011e+00,2,33,1,3, 2, 2, 0,0,0,0,0, 0,20,97.2,12,12,0,1,0,0,  2, 0,1,  0,45
41216,2002, 283,6,1.12000000000000011e+00,2,47,1,3,11, 4, 0,0,0,0,0, 0,16,38.0,12,12,0,1,0,0,  1, 0,1, 10, 0
41217,2002, 284,3,1.12000000000000011e+00,1,49,3,5, 4, 2, 0,0,0,0,0, 0,18,80.9,12,12,0,1,0,0,  8, 0,1,  8, 0
41218,2002, 285,4,1.12000000000000011e+00,2,58,1,5, 1, 2, 0,0,0,0,0, 0,10,33.1,12,10,0,1,0,0,  0, 0,2, -1,-1
41219,2002, 286,6,1.12000000000000011e+00,2,42,1,5, 4, 2, 0,0,0,0,0, 0,18,86.5,12, 0,0,1,0,0,  0,15,1,  1, 0
41220,2002, 287,1,1.12000000000000011e+00,1,40,1,5, 1, 1,41,0,0,0,0, 0,19,78.5,12,12,0,1,0,0, 11, 0,1,  9, 0
41221,2002, 288,3,5.60000000000000053e-01,2,43,1,5, 2, 2, 0,0,0,0,0, 0,16,78.5,12,12,0,1,0,0,  1, 0,1,  2, 0
41222,2002, 289,4,5.60000000000000053e-01,2,48,1,5, 1, 1,41,0,0,0,0, 0,17,61.9,12,12,0,1,0,0, 30, 0,1,  0,15
41223,2002, 290,2,1.12000000000000011e+00,2,48,1,5, 2, 2, 0,0,0,0,0, 0, 6,25.2,12,11,0,2,0,2, -1,-1,0, -1,-1
41224,2002, 291,3,1.12000000000000011e+00,2,42,1,5,11, 1,60,0,0,0,0, 0,14,64.2,12,12,0,1,0,0,  1, 0,1,  2, 0
41225,2002, 292,5,1.12000000000000011e+00,1,29,1,5, 1, 1,22,0,0,0,0, 0,13,38.4,12,12,0,1,0,0,  1, 0,1,  1, 0
41226,2002, 293,6,1.66999999999999993e+00,1,26,1,5, 4, 4, 0,0,0,0,0, 0,15,26.6,12,12,0,1,0,0,  0, 0,1,  2, 0
41227,2002, 294,1,5.60000000000000053e-01,1,76,1,5, 1, 4, 0,0,0,0,0, 0,15,35.4,11, 0,0,2,0,2, -1,-1,0, -1,-1
41228,2002, 295,2,1.12000000000000011e+00,2,32,1,5, 2, 2, 0,0,0,0,0, 0,12,57.1,12, 0,0,1,0,0,  7, 0,1, 10, 0
41229,2002, 296,3,5.60000000000000053e-01,1,63,1,5, 1, 2, 0,0,0,0,0, 0,18,61.9,12,12,0,1,0,0,  8, 0,1,  8, 0
41230,2002, 297,4,5.60000000000000053e-01,2,46,1,5, 1, 2, 0,0,0,0,0, 0,13,61.9,12, 1,0,1,0,0,  1, 0,1,  1,30
41231,2002, 298,5,5.60000000000000053e-01,2,41,1,5, 1, 1,32,0,0,0,0, 0,13,26.4,12,11,0,1,0,0,  3, 0,1,  0, 2
41232,2002, 299,1,1.12000000000000011e+00,1,29,1,5, 2, 2, 0,0,0,0,0, 0,14,39.0,12,12,0,1,0,0,  0,15,1,  1, 0
41233,2002, 300,4,1.12000000000000011e+00,2,58,1,5, 2, 2, 0,0,0,0,0, 0,14,63.5,12,12,0,1,0,0, 10, 0,2, -1,-1
41234,2002, 301,5,5.60000000000000053e-01,2,42,1,5, 2, 4, 0,0,0,0,0, 0,14,63.5,12,12,0,1,0,0,  1, 0,1,999,99
41235,2002, 302,6,1.12000000000000011e+00,2,49,1,5, 1, 2, 0,0,0,0,0, 0,14,51.0,12,12,0,1,0,0,  5, 0,1,  5, 0
41236,2002, 303,1,1.12000000000000011e+00,1,70,1,5, 2, 2, 0,0,0,0,0, 0,13,34.2,12, 0,0,2,0,2, -1,-1,0, -1,-1
41237,2002, 304,3,1.12000000000000011e+00,1,66,1,5, 2, 2, 0,0,0,0,0, 0,16,86.6,12, 2,0,1,0,0,  3, 0,1,  4, 0
41238,2002, 305,4,1.12000000000000011e+00,2,43,1,5, 2, 2, 0,0,0,0,0, 0,15,39.6,12, 0,0,1,0,0,  2, 0,1,  1, 0
41239,2002, 306,5,1.12000000000000011e+00,1,37,1,4, 2, 2, 0,0,0,0,0, 0,12,39.0,12,12,0,2,0,2, -1,-1,0, -1,-1
41240,2002, 307,6,1.66999999999999993e+00,2,58,1,4, 2, 2, 0,0,0,0,0, 0,12,38.4,12, 0,0,1,0,0,  1,30,1,  3, 0
41241,2002, 308,1,2.79000000000000004e+00,2,23,1,4, 1, 1,60,0,0,0,0, 0,12,38.9,12, 6,0,1,0,0,  2, 0,1,  0,30
41242,2002, 309,2,1.12000000000000011e+00,2,48,1,4, 2, 2, 0,0,0,0,0, 0,18,80.3,12,12,0,1,0,0,  2, 0,1,  3, 0
41243,2002, 310,4,1.12000000000000011e+00,2,44,1,4, 2, 2, 0,0,0,0,0, 0,12,37.4,12, 3,0,1,0,0, 10, 0,1, 10, 0
41244,2002, 311,6,5.60000000000000053e-01,2,45,1,4, 1, 1,31,0,0,0,0, 0,14,86.6,12,12,0,1,0,0,  1, 0,1,  5, 0
41245,2002, 312,1,5.60000000000000053e-01,1,44,1,4, 2, 2, 0,0,0,0,0, 0,12,31.5,12,12,0,2,0,2, -1,-1,0, -1,-1
41246,2002, 313,2,1.12000000000000011e+00,2,27,1,4, 2, 2, 0,0,0,0,0, 0,16,76.4,12,12,0,1,0,0,  0,30,1,  0,30
41247,2002, 314,3,1.12000000000000011e+00,1,72,1,4, 2, 2, 0,0,0,0,0, 0,16,31.2,12, 0,0,2,0,2, -1,-1,0, -1,-1
41248,2002, 315,1,1.12000000000000011e+00,2,76,1,4, 1, 1,41,0,0,0,0, 0,14,26.4,13, 0,0,2,0,2, -1,-1,0, -1,-1
41249,2002, 316,3,1.12000000000000011e+00,1,68,1,3, 3, 3, 0,0,0,0,0, 0,18,38.9,12,12,0,1,0,0, 12, 0,1,  5, 0
41250,2002, 317,6,1.12000000000000011e+00,1,47,1,3, 3, 3, 0,0,0,0,0, 0,16,72.5,12,12,0,1,0,0,  2, 0,1, 14, 0
41251,2002, 318,2,1.12000000000000011e+00,2,75,1,3, 3, 3, 0,0,0,0,0, 0,12,36.5,12, 0,0,2,0,2, -1,-1,0, -1,-1
41252,2002, 319,6,5.60000000000000053e-01,1,28,1,3, 3, 3, 0,0,0,0,0, 0,18,50.7,12,12,0,1,0,0, 30, 0,1, 20, 0
41253,2002, 320,2,1.12000000000000011e+00,1,51,1,3, 3, 3, 0,0,0,0,0, 0,17,72.5,12,12,0,1,0,0,  3, 0,1,  3, 0
41254,2002, 321,2,5.60000000000000053e-01,1,30,1,3, 1, 1,38,0,0,0,0, 0,18,75.2,12,12,0,1,0,0,  2, 0,1, 30, 0
41255,2002, 322,3,5.60000000000000053e-01,2,38,2,3, 1, 1,18,0,0,0,0, 0,16,38.4,12,12,0,1,0,0,  2, 0,1,  1, 0
41256,2002, 323,4,1.12000000000000011e+00,1,33,3,3, 1, 1,60,0,0,0,0, 0,12,97.2,12,12,0,1,0,0,  0,15,1,  0,20
41257,2002, 324,6,1.12000000000000011e+00,2,34,2,3,11,11, 0,0,0,0,0, 0,12,42.3,12,12,0,1,0,0,  0,30,1,  1, 0
41258,2002, 325,2,1.12000000000000011e+00,2,27,1,3, 2, 2, 0,0,0,0,0, 0,12,36.5,12,12,0,1,0,0,  0, 0,2, -1,-1
41259,2002, 326,4,5.60000000000000053e-01,2,53,2,3, 1, 5, 0,0,0,0,0, 0,16,88.8,12,12,0,1,0,0,  6, 0,1, 11, 0
41260,2002, 327,2,5.60000000000000053e-01,2,40,1,3, 5, 4, 0,0,0,0,0, 0,12,38.5,12,12,0,1,0,0,  1, 0,1,  8,30
41261,2002, 328,6,5.60000000000000053e-01,2,74,1,3,10,10, 0,0,0,0,0, 0,12,41.6, 9, 9,0,2,0,2, -1,-1,0, -1,-1
41262,2002, 329,2,2.22999999999999998e+00,2,19,2,3,11,11, 0,0,0,0,0, 0,12,33.1,11, 1,0,1,0,0,  5, 0,1,  5, 0
41263,2002, 330,4,5.60000000000000053e-01,1,33,3,3, 4, 1,70,0,0,0,0, 0,16,62.5,12,12,0,1,0,0,  0, 5,1,999,99
41264,2002, 331,5,1.12000000000000011e+00,1,29,1,3,10,10, 0,0,0,0,0, 0,16,63.5,12, 0,0,1,0,0,  0,30,1,  3, 0
41265,2002, 332,1,1.66999999999999993e+00,1,26,1,1, 4, 4, 0,0,0,0,0, 0,15,69.2,12,11,0,1,0,0,  1, 0,1,  1, 0
41266,2002, 333,2,1.66999999999999993e+00,2,23,1,1, 2, 2, 0,0,0,0,0, 0,14,33.1,12, 0,0,1,0,0,  0,20,1,  1, 0
41267,2002, 334,2,5.60000000000000053e-01,1,56,1,1, 2, 2, 0,0,0,0,0, 0,16,38.2, 1, 0,0,1,0,0,  0,30,1,  2, 0
41268,2002, 335,4,1.12000000000000011e+00,2,40,1,1, 4, 2, 0,0,0,0,0, 0,18,80.9,12,12,0,1,0,0,  0, 5,2, -1,-1
41269,2002, 336,6,1.12000000000000011e+00,1,55,1,1, 1, 1,50,0,0,0,0, 0,14,50.7,12,12,0,1,0,0, 20, 0,1, 35, 0
41270,2002, 337,1,1.12000000000000011e+00,1,35,1,1, 6, 3, 0,0,0,0,0, 0,14,62.5,12,12,0,2,0,2, -1,-1,0, -1,-1
41271,2002, 338,3,1.12000000000000011e+00,1,33,1,1, 4, 1,38,0,0,0,0, 0,16,50.7,12,12,0,1,0,0, 22, 0,1,  5, 0
41272,2002, 339,1,5.60000000000000053e-01,2,37,1,1, 4, 4, 0,0,0,0,0, 0,20,86.8,12,12,0,1,0,0, 20, 0,1,  7, 0
41273,2002, 340,2,1.66999999999999993e+00,1,65,1,1, 3, 3, 0,0,0,0,0, 0,19,97.2,12,12,0,1,0,0,  1,40,2, -1,-1
41274,2002, 341,3,1.12000000000000011e+00,2,45,1,1, 1, 1,48,0,0,0,0, 0,16,63.5,12, 0,0,1,0,0, 14, 0,1, 20, 0
41275,2002, 342,5,1.12000000000000011e+00,2,28,1,1, 4, 2, 0,0,0,0,0, 0,11,52.5,12,12,0,1,0,0,  5, 0,1,  7, 0
41276,2002, 343,6,1.12000000000000011e+00,1,24,1,1, 1, 1,22,0,0,0,0, 0,16,72.5, 2, 2,0,1,0,0, 14, 0,1, 20, 0
41277,2002, 344,2,5.60000000000000053e-01,2,32,1,1, 4, 2, 0,0,0,0,0, 0,16,64.1,12,12,0,1,0,0, 25, 0,1, 15, 0
41278,2002, 345,4,1.12000000000000011e+00,2,47,3,1, 2, 2, 0,0,0,0,0, 0,15,21.2,12, 8,0,2,0,2, -1,-1,0, -1,-1
41279,2002, 346,6,5.60000000000000053e-01,1,61,1,1, 2, 2, 0,0,0,0,0, 0, 8,85.1,12,12,0,1,0,0,  0, 0,1,  1, 0
41280,2002, 347,1,1.12000000000000011e+00,2,52,2,1, 1, 2, 0,0,0,0,0, 0, 5,25.5,12, 0,0,2,0,2, -1,-1,0, -1,-1
41281,2002, 348,2,5.60000000000000053e-01,2,24,1,1, 2, 2, 0,0,0,0,0, 0,13,68.1,11,11,0,1,0,0,  5, 0,1, 10, 0
41282,2002, 349,3,1.12000000000000011e+00,1,30,1,1, 2, 1,14,0,0,0,0, 0,17,37.7,12, 2,0,1,0,0,  4, 0,1,  7, 0
41283,2002, 350,5,1.12000000000000011e+00,1,33,1,1, 1, 2, 0,0,0,0,0, 0,14,76.4,12,11,0,1,0,0,  1, 0,1,  1, 0
41284,2002, 351,6,5.60000000000000053e-01,1,49,1,1, 4, 1,70,0,0,0,0, 0,12,-1.0, 1, 0,0,1,0,0,  0, 0,1,  1, 0
41285,2002, 352,3,1.66999999999999993e+00,2,49,2,1, 1, 1,60,0,0,0,0, 0, 9,38.4,12, 2,0,2,0,2, -1,-1,0, -1,-1
41286,2002, 353,6,5.60000000000000053e-01,1,35,3,1, 1, 1,41,0,0,0,0, 0,16,73.7,12,12,0,1,0,0,  5, 0,1,  6, 0
41287,2002, 354,2,5.60000000000000053e-01,2,37,1,1,11,11, 0,0,0,0,0, 0,14,38.0,12,12,0,1,0,0,  2, 0,1, 12, 0
41288,2002, 355,4,1.12000000000000011e+00,2,22,1,1, 2, 2, 0,0,0,0,0, 0,13,40.2,12, 0,0,1,0,0,  2, 0,1,  7, 0
41289,2002, 356,5,1.12000000000000011e+00,2,49,1,1, 1, 2, 0,0,0,0,0, 0,12,22.5, 9, 9,0,2,0,2, -1,-1,0, -1,-1
41290,2002, 357,6,5.60000000000000053e-01,2,27,1,1, 4, 2, 0,0,0,0,0, 0,13,32.4,11,11,0,1,0,0,  1, 0,1,  0,30
41291,2002, 358,1,1.66999999999999993e+00,2,26,1,1, 2, 2, 0,0,0,0,0, 0,12,37.7,12, 9,0,1,0,0,  2, 0,1,  3, 0
41292,2002, 359,1,5.60000000000000053e-01,2,51,1,3, 2, 2, 0,0,0,0,0, 0, 2,26.7,98, 0,0,2,0,2, -1,-1,0, -1,-1
41293,2002, 360,3,1.66999999999999993e+00,2,59,1,3, 1, 1,22,0,0,0,0, 0,14,59.9,12,11,0,1,0,0,  3, 0,1,  2, 0
41294,2002, 361,4,5.60000000000000053e-01,2,60,1,3, 1, 1,60,0,0,0,0, 0,13,36.5,12,12,0,1,0,0,  0, 0,2, -1,-1
41295,2002, 362,6,1.12000000000000011e+00,2,38,1,3, 2, 1,50,0,0,0,0, 0,16,84.7,12, 0,0,1,0,0,  1, 0,1,  3, 0
41296,2002, 363,2,1.12000000000000011e+00,1,40,1,3, 1, 1,18,0,0,0,0, 0,16,64.0,12,12,0,1,0,0,  8, 0,1,  3, 0
41297,2002, 364,6,1.12000000000000011e+00,2,42,1,3, 2, 2, 0,0,0,0,0, 0,14,38.4,12,12,0,1,0,0,  1, 0,1,  5, 0
41298,2002, 365,1,1.12000000000000011e+00,2,47,1,3, 2, 2, 0,0,0,0,0, 0,14,63.5,12,12,0,1,0,0, 10, 0,1,  7, 0
41299,2002, 366,3,1.12000000000000011e+00,1,44,1,3, 2, 2, 0,0,0,0,0, 0,17,52.4,12,12,0,1,0,0,  0, 5,1,  6, 0
41300,2002, 367,4,1.12000000000000011e+00,2,47,1,3, 1, 1,38,0,0,0,0, 0,12,29.0,12,10,0,2,0,2, -1,-1,0, -1,-1
41301,2002, 368,6,5.60000000000000053e-01,1,70,1,3, 4, 1,60,0,0,0,0, 0,18,63.5,12,11,0,1,0,0,  0,20,1,  0,10
41302,2002, 369,1,1.12000000000000011e+00,1,75,1,3,13, 1,50,0,0,0,0, 0,17,83.9,12, 0,0,1,0,0,  2, 0,1,  8, 0
41303,2002, 370,3,5.60000000000000053e-01,1,87,1,3, 4, 1,60,0,0,0,0, 0,18,63.2,12, 0,0,2,0,2, -1,-1,0, -1,-1
41304,2002, 371,4,1.12000000000000011e+00,1,71,1,3, 4, 4, 0,0,0,0,0, 0,16,80.0,12, 0,0,1,0,0,  2, 0,1,  6, 0
41305,2002, 372,6,1.66999999999999993e+00,2,48,1,3,13, 2, 0,0,0,0,0, 0,15,38.9,12, 0,0,1,0,0,  1, 0,1,  0,30
41306,2002, 373,2,1.12000000000000011e+00,2,46,1,3, 2, 1,60,0,0,0,0, 0,16,73.3,12, 0,0,1,0,0,  2, 0,1,  7, 0
41307,2002, 374,4,2.79000000000000004e+00,1,22,1,3, 2, 2, 0,0,0,0,0, 0,12,63.5,12, 2,0,1,0,0,  3, 0,1,  2, 0
41308,2002, 375,5,5.60000000000000053e-01,1,62,1,3, 2, 2, 0,0,0,0,0, 0,19,83.7,12,12,0,1,0,0,  4, 0,1,  2, 0
41309,2002, 376,6,1.12000000000000011e+00,2,23,3,4, 2, 2, 0,0,0,0,0, 0,16,38.9,11, 2,0,1,0,0,  2, 0,1,  2, 0
41310,2002, 377,1,1.66999999999999993e+00,1,57,1,4, 2, 2, 0,0,0,0,0, 0,14,62.2,12, 0,0,1,0,0,  2, 0,1, 21, 0
41311,2002, 378,5,1.12000000000000011e+00,1,36,1,4, 2, 2, 0,0,0,0,0, 0,12,26.7,12,12,0,2,0,2, -1,-1,0, -1,-1
41312,2002, 379,6,1.12000000000000011e+00,1,21,1,4, 4, 2, 0,0,0,0,0, 0,14,-1.0,10, 0,0,1,0,0,  4, 0,1, 21, 0
41313,2002, 380,1,5.60000000000000053e-01,1,66,1,4, 2, 2, 0,0,0,0,0, 0,12,38.4,12,12,0,1,0,0,  1, 0,1,  0,30
41314,2002, 381,2,1.12000000000000011e+00,2,23,1,4, 4, 4, 0,0,0,0,0, 0,12,29.0,98,98,0,2,0,1,  0, 0,1,999,99
41315,2002, 382,5,1.12000000000000011e+00,2,30,3,4, 1, 1,18,0,0,0,0, 0,15,30.8, 8, 8,0,1,0,0,  0,30,1,  1, 0
41316,2002, 383,6,5.60000000000000053e-01,2,89,1,4, 1, 5, 0,0,0,0,0, 0,14,64.4,12, 0,0,2,0,2, -1,-1,0, -1,-1
41317,2002, 384,2,5.60000000000000053e-01,1,32,3,4, 9, 9, 0,0,0,0,0, 0,16,63.5,12,12,0,1,0,0, 14, 0,1,  3, 0
41318,2002, 385,3,5.60000000000000053e-01,1,46,1,4, 4, 1,38,0,0,0,0, 0,15,32.3,12, 0,0,1,0,0,  4, 0,1, 15, 0
41319,2002, 386,1,1.12000000000000011e+00,2,46,1,4, 4, 4, 0,0,0,0,0, 0,12,33.1,12,12,0,1,0,0,  7, 0,1, 20, 0
41320,2002, 387,2,1.12000000000000011e+00,1,32,1,4, 1, 1,60,0,0,0,0, 0,12,63.5,13,13,0,1,0,0,  1,30,1,  0,30
41321,2002, 388,3,5.60000000000000053e-01,2,35,1,4, 4, 4, 0,0,0,0,0, 0,20,87.0,12,12,0,1,0,0,  1, 0,1,  5, 0
41322,2002, 389,5,1.12000000000000011e+00,1,65,2,2, 1, 1,18,0,0,0,0, 0, 8,28.4, 9, 0,0,2,0,2, -1,-1,0, -1,-1
41323,2002, 390,6,1.12000000000000011e+00,1,37,3,2, 6, 6, 0,0,0,0,0, 0,11,36.5,10, 0,0,2,0,1,  0, 0,2, -1,-1
41324,2002, 391,4,5.60000000000000053e-01,2,31,1,2, 2, 2, 0,0,0,0,0, 0, 9,22.5,10,10,0,1,0,0,  0, 0,2, -1,-1
41325,2002, 392,3,1.12000000000000011e+00,2,67,1,2, 1, 4, 0,0,0,0,0, 0,12,42.2,12, 0,0,1,0,0,  0,20,1,  1, 0
41326,2002, 393,5,1.66999999999999993e+00,1,35,1,2, 2, 2, 0,0,0,0,0, 0,11,36.5,12,12,0,1,0,0,  0, 2,1,  1, 0
41327,2002, 394,6,5.60000000000000053e-01,1,70,3,3, 1, 2, 0,0,0,0,0, 0,14,28.4, 9, 0,0,2,0,2, -1,-1,0, -1,-1
41328,2002, 395,2,1.12000000000000011e+00,1,84,1,3, 1, 1,30,0,0,0,0, 0,12,63.5,12, 0,0,1,0,0,  0, 0,1,  1, 0
41329,2002, 396,4,1.12000000000000011e+00,1,39,1,3, 1, 2, 0,0,0,0,0, 0,12,37.6, 1, 0,0,2,0,2, -1,-1,0, -1,-1
41330,2002, 397,1,1.12000000000000011e+00,1,43,1,3,11, 2, 0,0,0,0,0, 0,13,69.2,11,11,0,2,0,2, -1,-1,0, -1,-1
41331,2002, 398,3,5.60000000000000053e-01,1,36,1,3, 1, 1,60,0,0,0,0, 0,12,35.1,10,10,0,2,0,2, -1,-1,0, -1,-1
41332,2002, 399,5,1.66999999999999993e+00,1,55,1,1, 1, 1,14,0,0,0,0, 0,14,64.1,12,12,0,1,0,0,  4, 0,1,  1, 0
41333,2002, 400,6,1.12000000000000011e+00,1,33,2,1, 1, 1,60,0,0,0,0, 0,14,50.7,13,13,0,2,0,2, -1,-1,0, -1,-1
41334,2002, 401,1,1.12000000000000011e+00,1,73,1,1, 4, 2, 0,0,0,0,0, 0,12,76.4,13, 0,0,1,0,0,  2, 0,1,  1, 0
41335,2002, 402,3,5.60000000000000053e-01,2,38,1,1, 2, 2, 0,0,0,0,0, 0,12,53.3,12,12,0,1,0,0,  0, 0,2, -1,-1
41336,2002, 403,4,1.12000000000000011e+00,1,40,1,1, 1, 1,70,0,0,0,0, 0,12,29.4,12,12,0,2,0,2, -1,-1,0, -1,-1
41337,2002, 404,6,1.12000000000000011e+00,2,29,2,1, 4, 1,60,0,0,0,0, 0,12,36.5,12,12,0,1,0,0,  3, 0,1,  2, 0
41338,2002, 405,1,1.12000000000000011e+00,2,49,1,1, 1, 1,60,0,0,0,0, 0,12,41.6,11,11,0,2,0,2, -1,-1,0, -1,-1
41339,2002, 406,3,1.12000000000000011e+00,1,26,1,3, 4, 1,18,0,0,0,0, 0,13,44.7,12,12,0,1,0,0,  0, 0,2, -1,-1
41340,2002, 407,6,1.12000000000000011e+00,2,30,3,3, 2, 2, 0,0,0,0,0, 0,13,36.5,12,12,0,1,0,0,  0, 0,1,  0,30
41341,2002, 408,1,1.66999999999999993e+00,2,54,1,3, 2, 1,18,0,0,0,0, 0,14,26.4,12,12,0,1,0,0,  2, 0,1,  0,30
41342,2002, 409,3,2.79000000000000004e+00,1,27,3,3, 2, 2, 0,0,0,0,0, 0,14,65.8,12, 4,0,1,0,0, 10, 0,1, 15, 0
41343,2002, 410,4,5.60000000000000053e-01,2,40,3,4, 2, 2, 0,0,0,0,0, 0,14,33.1,10,10,0,1,0,0,  0,30,1,  7, 0
41344,2002, 411,6,1.12000000000000011e+00,1,30,1,4, 2, 2, 0,0,0,0,0, 0,18,48.6,12,11,0,1,0,0, 35, 0,1, 30, 0
41345,2002, 412,1,1.12000000000000011e+00,2,45,2,4, 1, 1,14,0,0,0,0, 0,20,82.7,12,12,0,1,0,0,  8, 0,1, 12, 0
41346,2002, 413,2,1.12000000000000011e+00,2,22,3,4, 2, 2, 0,0,0,0,0, 0,13,65.8,11, 9,0,1,0,0,  5, 0,1,  3, 0
41347,2002, 414,3,5.60000000000000053e-01,1,32,3,4, 6, 6, 0,0,0,0,0, 0,12,27.5,12,12,0,1,0,0,  1, 0,1,  4, 0
41348,2002, 415,5,1.12000000000000011e+00,2,24,1,4, 2, 2, 0,0,0,0,0, 0,12,33.1,10, 2,0,2,0,2, -1,-1,0, -1,-1
41349,2002, 416,2,1.12000000000000011e+00,2,35,1,4,11,11, 0,0,0,0,0, 0,13,38.4,12, 9,0,1,0,0,  0, 0,1,  1, 0
41350,2002, 417,3,5.60000000000000053e-01,1,32,1,4, 2, 2, 0,0,0,0,0, 0,16,83.7,12,12,0,1,0,0, 20, 0,1,  6, 0
